,neg_entries,pos_entries,sing,plur,none_numb,fut,pres,past,none_tense,1per,2per,3per,none_per,mid,act,pass,none_voice,masc,fem,neut,none_gend,object,first_subj,second_subj,a0_effect,a1_effect
улыбнуться,16.129032258064516,83.87096774193549,65.32258064516128,11.29032258064516,23.387096774193548,41.935483870967744,0.0,21.774193548387093,36.290322580645146,8.064516129032258,37.096774193548384,9.677419354838714,45.16129032258064,66.93548387096774,33.064516129032256,0.0,0.0,9.677419354838714,9.677419354838714,0.8064516129032258,79.83870967741935,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],"[ 4.5284513e-01  1.0008053e-01 -4.1338408e-01  9.6738446e-01
  4.1864589e-02 -3.2788315e-01 -1.2626549e+00 -1.5426745e+00
  3.6688298e-01  2.4721941e-01  6.1680931e-01 -4.6833983e-01
  9.7539800e-01  3.4749898e-01  1.2839335e+00  1.4302974e+00
 -7.9738200e-01 -4.8975980e-01 -1.1739659e+00 -1.2868015e-01
 -9.0687293e-01 -3.1344679e-01  9.6056378e-01 -1.1518395e+00
 -5.0526541e-01  7.5159997e-01 -9.1448957e-01 -5.1105189e-01
  6.3899648e-01  1.2635530e+00 -8.7289524e-01 -4.5059913e-01
  7.9358327e-01 -4.7444090e-01 -1.3151040e+00  5.1463270e-01
  1.7406594e+00  1.6639973e+00 -2.0961350e-01  6.8375520e-02
  6.0001951e-01 -7.0533735e-01  6.7482704e-01 -7.7843112e-01
  1.6038287e-01  6.1558318e-01  9.3555695e-01 -9.0425396e-01
 -1.1767894e+00  4.5142084e-01  1.7643757e+00  2.7766785e-01
  1.9525012e-01  4.3817326e-01  7.8131717e-01 -1.0157571e+00
 -1.2239206e+00 -1.3142203e-01  6.9786042e-01 -5.3102827e-01
 -1.2083927e+00  9.3696171e-01  6.2931693e-01  2.0241938e+00
  3.1130605e+00 -8.1127083e-01 -1.2965875e+00  9.0601259e-01
  6.9815868e-01 -1.2708549e-01  5.9635764e-01 -8.5441339e-01
 -8.9289916e-01 -8.5306048e-02  1.1912094e-01 -7.3475137e-02
  3.1898057e-01 -4.5772198e-01  5.5489951e-01  8.3148700e-01
 -7.5080788e-01  5.4392898e-01 -7.1276039e-01 -8.7470031e-01
  3.8045463e-01 -1.3686341e+00  1.0783561e+00  1.9490042e+00
  1.4321845e+00  2.2640007e+00 -3.1289038e-01  1.9856644e+00
 -8.1948560e-01 -7.9541731e-01 -1.0014222e+00  1.2086695e-01
 -4.6087179e-01  5.5425167e-01  6.5230727e-02  1.2690912e-01
 -3.6829934e-01  8.7814808e-01 -5.0188059e-01  9.8487544e-01
 -9.2784643e-01  1.5229477e+00 -4.9752739e-01 -2.1121542e+00
 -1.3387982e+00  5.5314064e-01 -7.1824163e-01  8.2244676e-01
  8.1156015e-01 -1.3302372e+00  7.9329169e-01 -7.4858177e-01
  9.1207945e-01 -5.9172463e-01 -9.2172420e-01  1.3615816e+00
 -2.3803647e-01  1.9034202e+00 -1.0189825e+00  1.2361871e+00
 -2.0812762e+00  2.7015088e+00  8.7466544e-01 -9.5870167e-01
 -5.0459224e-01 -5.8331549e-02 -6.8091637e-01 -7.4798882e-01
 -1.7046838e-01  8.4920394e-01 -1.1460795e+00  1.8927170e+00
  3.9052910e-01  2.7789071e-01  6.5244831e-02 -2.5700969e-01
  1.1268870e+00  2.3283173e-01  4.3385670e-01 -1.1865237e+00
  1.0292277e+00 -1.8906415e+00  1.0591803e+00 -7.3600030e-01
 -6.8227142e-01  7.0059076e-02  2.9364729e-01  2.4350665e+00
 -3.4343078e+00 -2.8027987e-01  4.6560866e-01  9.4330984e-01
 -6.7138106e-01  1.3295926e+00 -5.3254014e-01 -2.3258641e+00
 -2.0025592e-01 -2.0077834e-01  5.2291197e-01  2.1653297e+00
  7.0974469e-01 -1.1628158e+00  1.4958339e+00  4.3480346e-01
 -1.7257577e+00 -9.1126370e-01  2.7693617e-01 -3.5348421e-05
 -1.0022725e+00 -1.1411525e+00 -1.1431392e+00  8.5861027e-01
 -2.7254567e-01  1.4608362e+00 -7.2436579e-02 -1.7364320e+00
 -9.1075665e-01 -1.9924501e+00 -8.0573303e-01  2.9735748e-02
 -2.8582799e+00  1.4352722e-01 -2.3741915e+00  2.3599534e+00
 -1.8264219e+00 -4.6744102e-01  1.9402740e+00  8.4416723e-01
  1.4380870e+00 -1.2650059e+00  2.9921371e-01  7.8521925e-01
  1.8437412e+00 -6.9024432e-01  1.1131715e+00 -3.7844372e-01
  4.5177072e-01  1.0288583e+00  1.3821421e+00  2.3347707e+00
  2.4726465e-01  1.2001882e+00  6.2502229e-01  1.6356134e+00
  1.1898185e+00 -1.1272739e+00 -1.2427443e+00 -6.5580755e-01
 -1.9335291e+00 -1.1117955e+00 -4.7938699e-01  7.8998786e-01
 -9.0665221e-01 -6.9451153e-01  2.4058070e+00  1.2882693e-01
  9.6966708e-01  4.1405681e-01  6.2068695e-01  1.1334881e+00
 -4.7925389e-01 -2.1633020e-01  4.0936586e-01  3.2858798e-01
  6.9578719e-01 -1.9086321e-01  1.7743303e+00  1.1572735e+00
  4.5296636e-01 -2.3770330e+00  1.4867791e+00 -5.2618110e-01
 -2.5191195e+00 -3.2380655e-01 -1.2917337e+00 -4.8975465e-01
 -1.4764893e+00  6.5868109e-02  4.8933533e-01 -7.2258306e-01
 -1.3897388e-01 -3.2881534e+00  9.8848510e-01 -2.7594516e-01
 -1.1052818e+00 -1.7714463e+00 -8.7577224e-01  7.8166381e-02
 -2.0139396e+00  7.3461771e-01  2.5575657e+00 -1.1506317e+00
 -1.5539534e+00 -5.1558483e-01  4.3674520e-01  2.1066802e+00
  2.4496269e-01  1.1037245e-01  7.9918265e-01  6.2807643e-01
 -5.4331642e-01 -1.8185779e+00  2.2529142e+00  6.3218504e-01
 -1.8133195e-04 -3.9387470e-01 -6.6412896e-01 -1.5987724e+00
 -1.0221713e-01  4.1402239e-01 -4.7562408e-01  1.2675333e+00
 -9.4310403e-01 -8.3259737e-01 -4.1338977e-01  8.8884085e-01
 -1.0046049e+00  4.5072210e-01  2.9322138e+00  1.1570418e+00
  1.2272037e+00  2.3441076e+00 -1.3414581e+00  3.9831379e-01
 -1.2586862e+00 -1.0599830e+00  9.2752010e-01 -8.1351614e-01
  2.9079709e+00  1.9344676e+00 -1.2258246e+00 -2.4724661e-01
  1.2406754e+00 -2.8080264e-01  3.9684117e-01  2.7317214e+00]",0.0,0.0
вывести,48.214285714285715,51.78571428571429,31.578947368421048,26.315789473684212,42.105263157894726,12.280701754385964,0.0,42.105263157894726,45.614035087719294,7.0175438596491215,1.7543859649122806,5.263157894736842,85.96491228070175,0.0,92.98245614035088,5.263157894736842,1.7543859649122806,15.789473684210524,10.526315789473683,0.0,73.68421052631578,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],"[ 2.57422775e-01 -1.95338160e-01 -4.81890500e-01  3.07034969e-01
  1.15231633e-01 -1.21482086e+00  5.45814812e-01 -6.30080819e-01
  1.02656059e-01  6.92693293e-01  1.02052081e+00 -7.33895421e-01
  1.02847433e+00 -2.76396256e-02  5.29748976e-01  1.01507044e+00
 -7.94978380e-01 -2.93203294e-01 -1.26957536e+00  2.48098031e-01
  7.71462381e-01 -4.77300584e-01  4.76287752e-02  9.54848528e-02
  2.06446558e-01 -6.24375939e-01 -7.39419520e-01  2.27767095e-01
  1.07235265e+00  2.30737910e-01 -1.18246114e+00 -7.33594596e-02
 -4.59677190e-01  2.95559525e-01 -2.22704440e-01  6.88104212e-01
  4.13099140e-01  9.28143978e-01 -6.62500635e-02  4.82893020e-01
  2.67125934e-01 -1.41064912e-01  6.02231145e-01 -3.94669294e-01
  9.97677267e-01  1.64347753e-01 -5.02575874e-01 -8.89309287e-01
 -5.53102314e-01  4.20669317e-01  8.83877277e-01  1.08183913e-01
  1.53495109e+00  6.35245502e-01  4.12918031e-01 -3.29162031e-01
  4.40840364e-01 -2.70872593e-01  3.47785473e-01 -1.06152989e-01
 -8.31465244e-01  8.27200115e-01  9.70477536e-02  9.90172207e-01
  3.31466824e-01  9.92329717e-02 -1.27082014e+00  9.71449316e-01
  7.82445729e-01  4.46365982e-01 -1.90218329e-01 -7.97248423e-01
 -1.01735592e+00  8.18491697e-01 -2.11666480e-01  2.44433671e-01
 -3.55325907e-01 -8.94169092e-01 -2.84534186e-01  3.48188549e-01
 -4.57588673e-01  1.73685346e-02 -8.42991829e-01 -2.89083123e-01
  1.52628019e-01 -4.32754010e-01  4.01117682e-01  6.13947883e-02
  3.27666521e-01  1.44349968e+00 -7.53727317e-01  4.89212155e-01
 -1.54246473e+00 -1.21009670e-01 -2.45450690e-01 -5.48290372e-01
  8.62317681e-01  5.43292999e-01  2.26690069e-01  7.89970040e-01
 -1.69339731e-01  1.99436158e-01 -3.05760890e-01  5.19850194e-01
  7.89774001e-01 -2.00898021e-01 -3.12716484e-01 -6.47927046e-01
 -1.43105209e-01  6.74523056e-01 -2.24756569e-01 -3.17504294e-02
  1.93701312e-01 -3.71288627e-01  1.05662964e-01 -6.74771607e-01
  6.93801761e-01  1.19574606e-01 -4.35022414e-01  3.56175303e-01
 -5.64373076e-01  8.23467731e-01 -5.62600233e-02  2.80870378e-01
 -2.80477285e-01  7.47516081e-02  1.68487623e-01 -1.04967952e+00
 -9.33474481e-01  4.14867550e-01 -3.63332152e-01 -7.48529732e-01
  3.27077061e-01  4.04972553e-01 -1.37408686e+00  5.58793306e-01
  4.18365926e-01  1.17025745e+00 -8.82243589e-02 -3.42090756e-01
  1.23722896e-01 -1.63464725e-01 -2.66929215e-04 -8.75441372e-01
  5.01733840e-01 -1.42870009e+00  7.95430362e-01 -2.30697468e-01
  1.32466719e-01 -1.84992366e-02  5.57732046e-01  5.52442670e-01
 -3.77536058e-01  4.28992003e-01  1.87184915e-01 -7.10114241e-01
 -2.60909051e-01  4.11937267e-01  2.13652179e-01 -8.62391412e-01
 -4.16033566e-01 -3.08826473e-02 -3.20565760e-01  1.47717011e+00
  4.31467354e-01  2.31340736e-01  6.61256969e-01  1.24508575e-01
 -1.21645260e+00 -9.79894876e-01  3.06097031e-01  2.76535898e-01
 -6.41541719e-01 -5.15876234e-01 -4.37706590e-01  9.02352929e-01
 -5.28961658e-01  1.17450416e+00 -5.47037162e-02 -1.52400494e-01
  1.07942432e-01 -1.68453181e+00 -7.59070873e-01 -3.30206215e-01
 -1.85239077e+00  1.75390691e-01 -2.69088984e-01  1.46500278e+00
 -1.47573531e+00 -4.47536528e-01  1.64276338e+00 -6.98762089e-02
  7.58070886e-01 -1.47032328e-02  8.77293110e-01  2.33416274e-01
  2.91474134e-01  5.31700253e-01  1.33320951e+00 -4.45317589e-02
  1.11637223e+00  1.05706155e+00  1.05728769e+00  9.24423337e-01
  6.62706494e-02 -5.24650335e-01  1.00519359e+00  1.58414769e+00
  1.87566325e-01  2.89972603e-01 -1.12274206e+00 -6.17891066e-02
  9.09368098e-01 -5.05469143e-01  8.83955210e-02  3.30385506e-01
 -1.21304607e+00 -4.53187168e-01  4.15175200e-01  1.25778019e-02
  7.26463735e-01  2.00140756e-02  6.84669539e-02  5.38781583e-01
  4.72791612e-01  6.71773434e-01  4.81848210e-01 -2.16408879e-01
 -9.49847251e-02 -1.26514494e-01  5.11065602e-01  6.11744523e-01
  3.29564393e-01 -1.26744723e+00  5.48422396e-01  2.16017604e-01
 -6.07939422e-01  2.67791115e-02 -5.38306773e-01 -1.93845585e-01
 -5.33137977e-01  5.21428645e-01  8.50180864e-01 -7.34504223e-01
  1.75974406e-02 -1.49085224e+00 -3.53499234e-01 -4.42878991e-01
 -1.25386560e+00 -1.47246465e-01 -4.62862253e-01 -5.66583693e-01
 -1.40100062e+00  5.47560990e-01  6.74722075e-01  4.20916051e-01
 -6.82114661e-01 -1.26562321e+00 -7.71718562e-01  6.05653346e-01
  6.39019608e-01  2.60795027e-01  2.30653659e-01  1.33919165e-01
  2.66892403e-01 -9.56471384e-01  1.32769430e+00  7.16195166e-01
 -5.99711657e-01 -4.58041340e-01 -9.57592785e-01 -6.60849631e-01
 -2.48589948e-01  2.20100537e-01  1.10153621e-02  7.49468088e-01
 -8.65734816e-01 -2.98894078e-01 -6.30328357e-01 -5.90948403e-01
  2.24815235e-01  1.91665426e-01  1.30879724e+00  2.42267281e-01
 -1.63143296e-02  1.74881303e+00 -7.72904575e-01  6.32776201e-01
 -1.12567985e+00  3.25822979e-01  4.13763165e-01 -5.67459285e-01
  1.31605351e+00  4.66117352e-01  4.78398979e-01  4.59319860e-01
 -1.97011918e-01 -6.35601401e-01 -9.03728485e-01  1.39539206e+00]",0.0,-1.0
напасть,57.69230769230769,42.30769230769232,77.04918032786884,21.311475409836067,1.639344262295082,3.278688524590164,0.0,80.327868852459,16.393442622950822,0.0,0.0,3.278688524590164,96.72131147540985,0.0,85.24590163934425,0.0,14.754098360655734,18.03278688524589,57.377049180327866,3.278688524590164,21.311475409836067,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],0.0,-1.0
издеваться,60.37735849056603,39.62264150943396,48.11320754716981,39.62264150943396,12.264150943396224,0.9433962264150944,72.64150943396227,11.320754716981131,15.094339622641508,7.547169811320754,28.301886792452827,40.56603773584906,23.58490566037736,98.1132075471698,0.0,1.8867924528301887,0.0,2.8301886792452837,0.0,0.0,97.16981132075472,[0. 0. 0. ... 0. 0. 0.],"[ 4.5284513e-01  1.0008053e-01 -4.1338408e-01  9.6738446e-01
  4.1864589e-02 -3.2788315e-01 -1.2626549e+00 -1.5426745e+00
  3.6688298e-01  2.4721941e-01  6.1680931e-01 -4.6833983e-01
  9.7539800e-01  3.4749898e-01  1.2839335e+00  1.4302974e+00
 -7.9738200e-01 -4.8975980e-01 -1.1739659e+00 -1.2868015e-01
 -9.0687293e-01 -3.1344679e-01  9.6056378e-01 -1.1518395e+00
 -5.0526541e-01  7.5159997e-01 -9.1448957e-01 -5.1105189e-01
  6.3899648e-01  1.2635530e+00 -8.7289524e-01 -4.5059913e-01
  7.9358327e-01 -4.7444090e-01 -1.3151040e+00  5.1463270e-01
  1.7406594e+00  1.6639973e+00 -2.0961350e-01  6.8375520e-02
  6.0001951e-01 -7.0533735e-01  6.7482704e-01 -7.7843112e-01
  1.6038287e-01  6.1558318e-01  9.3555695e-01 -9.0425396e-01
 -1.1767894e+00  4.5142084e-01  1.7643757e+00  2.7766785e-01
  1.9525012e-01  4.3817326e-01  7.8131717e-01 -1.0157571e+00
 -1.2239206e+00 -1.3142203e-01  6.9786042e-01 -5.3102827e-01
 -1.2083927e+00  9.3696171e-01  6.2931693e-01  2.0241938e+00
  3.1130605e+00 -8.1127083e-01 -1.2965875e+00  9.0601259e-01
  6.9815868e-01 -1.2708549e-01  5.9635764e-01 -8.5441339e-01
 -8.9289916e-01 -8.5306048e-02  1.1912094e-01 -7.3475137e-02
  3.1898057e-01 -4.5772198e-01  5.5489951e-01  8.3148700e-01
 -7.5080788e-01  5.4392898e-01 -7.1276039e-01 -8.7470031e-01
  3.8045463e-01 -1.3686341e+00  1.0783561e+00  1.9490042e+00
  1.4321845e+00  2.2640007e+00 -3.1289038e-01  1.9856644e+00
 -8.1948560e-01 -7.9541731e-01 -1.0014222e+00  1.2086695e-01
 -4.6087179e-01  5.5425167e-01  6.5230727e-02  1.2690912e-01
 -3.6829934e-01  8.7814808e-01 -5.0188059e-01  9.8487544e-01
 -9.2784643e-01  1.5229477e+00 -4.9752739e-01 -2.1121542e+00
 -1.3387982e+00  5.5314064e-01 -7.1824163e-01  8.2244676e-01
  8.1156015e-01 -1.3302372e+00  7.9329169e-01 -7.4858177e-01
  9.1207945e-01 -5.9172463e-01 -9.2172420e-01  1.3615816e+00
 -2.3803647e-01  1.9034202e+00 -1.0189825e+00  1.2361871e+00
 -2.0812762e+00  2.7015088e+00  8.7466544e-01 -9.5870167e-01
 -5.0459224e-01 -5.8331549e-02 -6.8091637e-01 -7.4798882e-01
 -1.7046838e-01  8.4920394e-01 -1.1460795e+00  1.8927170e+00
  3.9052910e-01  2.7789071e-01  6.5244831e-02 -2.5700969e-01
  1.1268870e+00  2.3283173e-01  4.3385670e-01 -1.1865237e+00
  1.0292277e+00 -1.8906415e+00  1.0591803e+00 -7.3600030e-01
 -6.8227142e-01  7.0059076e-02  2.9364729e-01  2.4350665e+00
 -3.4343078e+00 -2.8027987e-01  4.6560866e-01  9.4330984e-01
 -6.7138106e-01  1.3295926e+00 -5.3254014e-01 -2.3258641e+00
 -2.0025592e-01 -2.0077834e-01  5.2291197e-01  2.1653297e+00
  7.0974469e-01 -1.1628158e+00  1.4958339e+00  4.3480346e-01
 -1.7257577e+00 -9.1126370e-01  2.7693617e-01 -3.5348421e-05
 -1.0022725e+00 -1.1411525e+00 -1.1431392e+00  8.5861027e-01
 -2.7254567e-01  1.4608362e+00 -7.2436579e-02 -1.7364320e+00
 -9.1075665e-01 -1.9924501e+00 -8.0573303e-01  2.9735748e-02
 -2.8582799e+00  1.4352722e-01 -2.3741915e+00  2.3599534e+00
 -1.8264219e+00 -4.6744102e-01  1.9402740e+00  8.4416723e-01
  1.4380870e+00 -1.2650059e+00  2.9921371e-01  7.8521925e-01
  1.8437412e+00 -6.9024432e-01  1.1131715e+00 -3.7844372e-01
  4.5177072e-01  1.0288583e+00  1.3821421e+00  2.3347707e+00
  2.4726465e-01  1.2001882e+00  6.2502229e-01  1.6356134e+00
  1.1898185e+00 -1.1272739e+00 -1.2427443e+00 -6.5580755e-01
 -1.9335291e+00 -1.1117955e+00 -4.7938699e-01  7.8998786e-01
 -9.0665221e-01 -6.9451153e-01  2.4058070e+00  1.2882693e-01
  9.6966708e-01  4.1405681e-01  6.2068695e-01  1.1334881e+00
 -4.7925389e-01 -2.1633020e-01  4.0936586e-01  3.2858798e-01
  6.9578719e-01 -1.9086321e-01  1.7743303e+00  1.1572735e+00
  4.5296636e-01 -2.3770330e+00  1.4867791e+00 -5.2618110e-01
 -2.5191195e+00 -3.2380655e-01 -1.2917337e+00 -4.8975465e-01
 -1.4764893e+00  6.5868109e-02  4.8933533e-01 -7.2258306e-01
 -1.3897388e-01 -3.2881534e+00  9.8848510e-01 -2.7594516e-01
 -1.1052818e+00 -1.7714463e+00 -8.7577224e-01  7.8166381e-02
 -2.0139396e+00  7.3461771e-01  2.5575657e+00 -1.1506317e+00
 -1.5539534e+00 -5.1558483e-01  4.3674520e-01  2.1066802e+00
  2.4496269e-01  1.1037245e-01  7.9918265e-01  6.2807643e-01
 -5.4331642e-01 -1.8185779e+00  2.2529142e+00  6.3218504e-01
 -1.8133195e-04 -3.9387470e-01 -6.6412896e-01 -1.5987724e+00
 -1.0221713e-01  4.1402239e-01 -4.7562408e-01  1.2675333e+00
 -9.4310403e-01 -8.3259737e-01 -4.1338977e-01  8.8884085e-01
 -1.0046049e+00  4.5072210e-01  2.9322138e+00  1.1570418e+00
  1.2272037e+00  2.3441076e+00 -1.3414581e+00  3.9831379e-01
 -1.2586862e+00 -1.0599830e+00  9.2752010e-01 -8.1351614e-01
  2.9079709e+00  1.9344676e+00 -1.2258246e+00 -2.4724661e-01
  1.2406754e+00 -2.8080264e-01  3.9684117e-01  2.7317214e+00]",[0. 0. 0. ... 0. 0. 0.],0.0,-1.0
